YEAR,DIVISION_ID,DIVISION,NPA,LOCATION,PLACE_TYPE,PLACE_DETAIL,NIBRS,STATUS,MONTH
2022,21,Steele Creek,285,Outdoors,Commercial Place,Other - Commercial Place,Motor Vehicle Theft,Open,09
2022,27,Freedom,199,Outdoors,Residential,Apartment/Duplex Private Res,Aggravated Assault,Open,09
2022,14,University City,80,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,09
2022,27,Freedom,199,Indoors,Retail,Gas Station,Simple Assault,Open,09
2022,02,Metro,141,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,21,Steele Creek,230,Outdoors,Residential,Private Residence,Aggravated Assault,Open,09
2022,01,Central,342,Outdoors,Commercial Place,Hotel/Motel,Motor Vehicle Theft,Open,09
2022,26,Westover,178,Outdoors,Residential,Private Residence,All Other Thefts,Closed,09
2022,16,Providence,370,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2022,02,Metro,363,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2022,21,Steele Creek,53,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,Closed,09
2022,11,North,191,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2022,02,Metro,363,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,09
2022,02,Metro,361,Parking Lot,Open Area,Other - Open Area,Other Unlisted Non-Criminal,Closed,09
2022,21,Steele Creek,256,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2022,14,University City,60,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,09
2022,06,Eastway,87,Parking Lot,Commercial Place,Other - Commercial Place,Other Unlisted Non-Criminal,Open,09
2022,21,Steele Creek,94,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2022,01,Central,341,Outdoors,Open Area,Street/Highway,Simple Assault,Open,09
2022,27,Freedom,124,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Closed,09
2022,06,Eastway,389,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,09
2022,02,Metro,157,Outdoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2022,11,North,337,Outdoors,Residential,Private Residence,All Other Offenses,Open,09
2022,07,North Tryon,102,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,09
2022,27,Freedom,387,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Open,09
2022,21,Steele Creek,285,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,26,Westover,178,Outdoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,09
2022,06,Eastway,22,Outdoors,Open Area,Other - Open Area,Motor Vehicle Theft,Open,09
2022,16,Providence,18,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2022,11,North,237,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2022,16,Providence,240,Outdoors,Retail,Gas Station,All Other Thefts,Open,09
2022,21,Steele Creek,212,Indoors,Residential,Private Residence,All Other Offenses,Open,09
2022,27,Freedom,258,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,21,Steele Creek,71,Outdoors,Open Area,Street/Highway,Aggravated Assault,Closed,09
2022,21,Steele Creek,45,Indoors,Residential,Private Residence,Intimidation,Closed,09
2022,26,Westover,120,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,27,Freedom,333,Indoors,Retail,Department Store,Shoplifting,Open,09
2022,22,South,201,Indoors,Residential,Private Residence,Simple Assault,Open,09
2022,14,University City,195,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,21,Steele Creek,94,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Simple Assault,Open,09
2022,16,Providence,3,Indoors,Retail,Grocery Store/Supermarket,Other Unlisted Non-Criminal,Closed,09
2022,17,Independence,272,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,09
2022,16,Providence,3,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Open,09
2022,22,South,19,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,01,Central,384,Outdoors,Open Area,Other - Open Area,Simple Assault,Open,09
2022,26,Westover,106,Indoors,Retail,Department Store,Shoplifting,Open,09
2022,27,Freedom,387,Indoors,Retail,Grocery Store/Supermarket,Other Unlisted Non-Criminal,Open,09
2022,02,Metro,123,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Closed,09
2022,16,Providence,358,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,09
2022,01,Central,342,Outdoors,Commercial Place,Hotel/Motel,Damage/Vandalism Of Property,Open,09
2022,14,University City,60,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Closed,09
2022,21,Steele Creek,76,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,09
2022,06,Eastway,86,Outdoors,Residential,Apartment/Duplex Private Res,Missing Person,Closed,09
2022,11,North,237,Outdoors,Residential,Private Residence,Missing Person,Closed,09
2022,26,Westover,13,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,26,Westover,383,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2022,11,North,109,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Closed,09
2022,21,Steele Creek,68,Indoors,Residential,Apartment/Duplex Private Res,Intimidation,Open,09
2022,01,Central,339,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,17,Independence,287,Parking Lot,Retail,Gas Station,All Other Offenses,Open,09
2022,26,Westover,13,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,14,University City,155,Indoors,Residential,Private Residence,Missing Person,Closed,09
2022,01,Central,341,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,Open,09
2022,02,Metro,157,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Simple Assault,Open,09
2022,12,Hickory Grove,127,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2022,21,Steele Creek,45,Indoors,Retail,Department Store,Shoplifting,Open,09
2022,01,Central,384,Outdoors,Open Area,Other - Open Area,Other Unlisted Non-Criminal,Closed,09
2022,14,University City,254,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2022,26,Westover,383,Outdoors,Retail,Department Store,Simple Assault,Closed,09
2022,27,Freedom,387,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,09
2022,26,Westover,290,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,14,University City,231,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Closed,09
2022,14,University City,231,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Closed,09
2022,02,Metro,70,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,09
2022,21,Steele Creek,45,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,09
2022,14,University City,61,Outdoors,Residential,Private Residence,Aggravated Assault,Open,09
2022,11,North,276,Indoors,Residential,Private Residence,Aggravated Assault,Open,09
2022,14,University City,329,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2022,14,University City,221,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Closed,09
2022,17,Independence,186,Outdoors,Retail,Other - Retail,Simple Assault,Open,09
2022,21,Steele Creek,142,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2022,27,Freedom,140,Outdoors,Residential,Private Residence,All Other Thefts,Open,09
2022,14,University City,14,Outdoors,Retail,Grocery Store/Supermarket,All Other Thefts,Open,09
2022,01,Central,384,Parking Lot,Commercial Place,Other - Commercial Place,Motor Vehicle Theft,Open,09
2022,02,Metro,124,Indoors,Commercial Place,Other - Commercial Place,Intimidation,Open,09
2022,07,North Tryon,103,Indoors,Retail,Department Store,Shoplifting,Closed,09
2022,16,Providence,240,Parking Lot,Retail,Other - Retail,Other Unlisted Non-Criminal,Open,09
2022,22,South,176,Outdoors,Residential,Private Residence,All Other Thefts,Open,09
2022,02,Metro,5,Indoors,Residential,Private Residence,Intimidation,Open,09
2022,14,University City,195,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,09
2022,14,University City,66,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2022,14,University City,331,Parking Lot,Retail,Gas Station,Damage/Vandalism Of Property,Open,09
2022,14,University City,80,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,22,South,263,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,14,University City,234,Outdoors,Retail,Convenience Store,Damage/Vandalism Of Property,Open,09
2022,12,Hickory Grove,50,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,26,Westover,338,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,09
2022,21,Steele Creek,116,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,09
2022,02,Metro,382,Outdoors,Residential,Private Residence,Intimidation,Closed,09
2022,21,Steele Creek,212,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,02,Metro,70,Outdoors,Open Area,Street/Highway,Damage/Vandalism Of Property,Open,09
2022,14,University City,331,Indoors,Retail,Gas Station,Other Unlisted Non-Criminal,Closed,09
2022,11,North,125,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2022,26,Westover,13,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Closed,09
2022,21,Steele Creek,12,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,09
2022,12,Hickory Grove,229,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,09
2022,21,Steele Creek,53,Outdoors,Residential,Apartment/Duplex Private Res,Missing Person,Closed,09
2022,14,University City,219,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,07,North Tryon,103,Indoors,Retail,Other - Retail,All Other Thefts,Open,09
2022,21,Steele Creek,45,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2022,14,University City,60,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,09
2022,22,South,213,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,01,Central,3,Parking Deck,Commercial Place,Other - Commercial Place,Other Unlisted Non-Criminal,Closed,09
2022,14,University City,283,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Open,09
2022,22,South,359,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,01,Central,3,Indoors,Commercial Place,Other - Commercial Place,All Other Thefts,Closed,09
2022,21,Steele Creek,68,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Intimidation,Closed,09
2022,12,Hickory Grove,247,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,14,University City,331,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2022,22,South,213,Outdoors,Commercial Place,Hotel/Motel,All Other Thefts,Open,09
2022,14,University City,301,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2022,11,North,160,Outdoors,Open Area,Street/Highway,All Other Offenses,Closed,09
2022,14,University City,60,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,09
2022,26,Westover,393,Parking Lot,Retail,Department Store,Motor Vehicle Theft,Closed,09
2022,12,Hickory Grove,360,Indoors,Residential,Private Residence,Missing Person,Closed,09
2022,06,Eastway,10,Indoors,Residential,Private Residence,Missing Person,Closed,09
2022,02,Metro,363,Indoors,Retail,Other - Retail,Burglary/B&E,Open,09
2022,14,University City,62,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2022,27,Freedom,387,Parking Lot,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,Closed,09
2022,22,South,172,Parking Lot,Retail,Grocery Store/Supermarket,All Other Thefts,Open,09
2022,14,University City,80,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2022,12,Hickory Grove,168,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,09
2022,22,South,56,Parking Lot,Retail,Other - Retail,Missing Person,Closed,09
2022,07,North Tryon,371,Indoors,Residential,Private Residence,Intimidation,Open,09
2022,21,Steele Creek,142,Indoors,Retail,Department Store,Shoplifting,Closed,09
2022,07,North Tryon,103,Outdoors,Commercial Place,Other - Commercial Place,Other Unlisted Non-Criminal,Closed,09
2022,27,Freedom,141,Outdoors,Retail,Gas Station,Drug/Narcotic Violations,Open,09
2022,14,University City,155,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Open,09
2022,02,Metro,157,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,09
2022,06,Eastway,90,Indoors,Residential,Private Residence,Intimidation,Closed,09
2022,27,Freedom,333,Outdoors,Residential,Private Residence,Aggravated Assault,Open,09
2022,07,North Tryon,327,Outdoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,09
2022,01,Central,388,Outdoors,Open Area,Street/Highway,Motor Vehicle Theft,Open,09
2022,11,North,109,Indoors,Retail,Department Store,Other Unlisted Non-Criminal,Open,09
2022,16,Providence,28,Indoors,Residential,Private Residence,Intimidation,Open,09
2022,06,Eastway,344,Outdoors,Residential,Private Residence,All Other Thefts,Open,09
2022,11,North,38,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,09
2022,27,Freedom,34,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2022,12,Hickory Grove,323,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2022,02,Metro,363,Outdoors,Open Area,Street/Highway,Aggravated Assault,Open,09
2022,26,Westover,106,Outdoors,Open Area,Street/Highway,Aggravated Assault,Open,09
2022,02,Metro,6,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,07,North Tryon,128,Outdoors,Residential,Private Residence,All Other Thefts,Open,09
2022,07,North Tryon,371,Outdoors,Commercial Place,Other - Commercial Place,All Other Thefts,Open,09
2022,12,Hickory Grove,145,Indoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Closed,09
2022,14,University City,231,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2022,26,Westover,290,Indoors,Retail,Convenience Store,Simple Assault,Open,09
2022,21,Steele Creek,319,Indoors,Retail,Grocery Store/Supermarket,Simple Assault,Open,09
2022,26,Westover,290,Outdoors,Open Area,Street/Highway,Damage/Vandalism Of Property,Closed,09
2022,17,Independence,89,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,16,Providence,210,Outdoors,Open Area,Street/Highway,Intimidation,Open,09
2022,14,University City,219,Indoors,Retail,Department Store,Shoplifting,Closed,09
2022,14,University City,331,Indoors,Open Area,Other - Open Area,Intimidation,Open,09
2022,16,Providence,163,Indoors,Retail,Convenience Store,Shoplifting,Open,09
2022,01,Central,339,Other,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,21,Steele Creek,93,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,09
2022,21,Steele Creek,285,Outdoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2022,12,Hickory Grove,48,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,27,Freedom,348,Outdoors,Residential,Private Residence,Drug/Narcotic Violations,Open,09
2022,14,University City,331,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,02,Metro,6,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,21,Steele Creek,212,Parking Lot,Commercial Place,Other - Commercial Place,All Other Thefts,Open,09
2022,06,Eastway,389,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,07,North Tryon,21,Indoors,Residential,Private Residence,Simple Assault,Closed,09
2022,02,Metro,311,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Closed,09
2022,26,Westover,120,Outdoors,Residential,Private Residence,All Other Offenses,Open,09
2022,06,Eastway,164,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2022,26,Westover,11,Indoors,Commercial Place,Other - Commercial Place,Shoplifting,Open,09
2022,11,North,260,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2022,02,Metro,123,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,09
2022,14,University City,155,Indoors,Residential,Apartment/Duplex Private Res,Aggravated Assault,Open,09
2022,01,Central,338,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2022,11,North,238,Outdoors,Residential,Private Residence,Simple Assault,Closed,09
2022,21,Steele Creek,319,Indoors,Retail,Convenience Store,Shoplifting,Open,09
2022,11,North,232,Parking Lot,Retail,Grocery Store/Supermarket,All Other Offenses,Open,09
2022,06,Eastway,90,Outdoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,09
2022,12,Hickory Grove,98,Other,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2022,02,Metro,6,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2022,27,Freedom,387,Indoors,Commercial Place,Hotel/Motel,Simple Assault,Closed,09
2022,01,Central,341,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Closed,09
